문서 번호,제목,질문,위치 고유번호,조회수,질문 날짜
483989655,질문산낙지 노로 바이러스? 먹어도 되낭ㅅㅇ,안녕하세요!! 저는 평범한 중 1학생입니다... 4월 11일 금요일? 날 현체를 가서.. 일단 감기나 이런건 걸려도 약 먹으면 돠거든요 근데 막 독감 심한 거는 오늘부터나 내일 걸리면 현체 바로 못가고 도시락 싸와서 마스크 쓰고 1대1 공부를... 심지어 저 혼자서.. 전 교생 다 가거든요.. 1학년- 고양 스타필드 2학년 - 수학여행(숙박) 3학년- 홍대 그래서ㅠㅠ 곤란한데 내일 저녁에 낙지 탕탕이 먹으려거 하는데 갑자기 막 식중독이나 이런거 장염 어떡하지 라는 생각이 들더라고요.. 때 마침 또 저희 반에서 독감 1명.. 또 요즘 바이러스가 많이 돈다고 하더라고요.. 그래서 산낙지 먹어도 될까요..ㅠㅡㅠ 저녁 9시 쯤 집에옵니당 그리고 씻고 9시 30분 쯤 밥 먹는 편이에요,120931, 120,2025.04.07
483978673,질문사진의 출처를 찾습니다(연결통로),안녕하세요 사진 하나 가지고 출처(지역 및 건물 등)를 찾고 있습니다. 건물간 연결통로 사진인 것 같은데 일단 왼쪽 하단에 롯데택배차가 있는 걸 보니 우리나라는 맞는 것 같네요...어느 지역에 어떤 건물을 잇는 연결통로인지 알고 싶습니다!! 서울에서 김서방 찾는 심정으로 올려봅니다. 도와주세요!!,120931, 20,2025.04.07
483966528,질문동탄인덕원선은,4호선전철인건가요???,120931, 34,2025.04.07
483960719,질문레드베렛 위니 키니,너무 귀야워여,120931, 21,2025.04.07
483960713,질문프로미스나인 일본 순항 과,음반 에 대해서,120931, 18,2025.04.07
483960711,질문귀여운 제니 선글라스,어디서 제잉 많이 종류가 있어오?,120931, 21,2025.04.07
483960707,질문트와이스 일본 순황,사나 어디서 팬사인회 하나여,120931, 17,2025.04.07
483960704,질문자극이너무 심심 할때에대해서,나름 둬게 열심히 한다능 데 저는 너무 심심해요 하얀 머리 카랃 말고 딴거 업ㄱ나요 은이니,120931, 16,2025.04.07
483802221,질문세연고 내신 몇퍼정도 되야하나요??,안녕하세요 예비고 학생입니다. 부산 세연고를 가려 하는데 내신은 몇퍼센트 정도 되야 하나요?,120931, 41,2025.04.06
483942921,질문지하철 자전거끼리 사고,안녕하세요 오늘 오후 5시반에 지하철을 타려고 기다리는데 자전거를 끌고가던 어떤 한 남성분이 제 자전거를 치고 사과도 없이 가시길래 이상한사람이다 생각하고 친 곳을 봤는데 기스가 나고 먹혀 있었습니다. 뒤늦게 제친구가 쫒아가 봤지만 그대로 가버리고 잡지 못하고 억울하기만 합니다. 이런건 경찰신고가 불가능한가요? 공덕역에서 발생한 일입니다.,120931, 33,2025.04.06
483941469,질문아파트 매매 하려고 합니다,안녕하세요? 올해 아파트를 사려고 하는데 올해 사도 되는지 아니면 기다려야 하는지 고민입니다. 그리고 아파트 관심지역은 의정부 고산지구 노블랜드 아파트 양주 회천지구 디에트르 아파트 양주 옥정지구 이편한세상 어반센트럴 이렇게 세개 아파트중에 하나를 선택하려고 합니다. 가격은 세 아파트 모두 29평 4억5천입니다. 어디를 선택해야 하는지 전문가의 의견 부탁드립니다.,120931, 753,2025.04.06
483939200,질문하 진짜 어떻게 해야 할까요…?,안녕하세요 집순이 입니다 E여도 가끔 집에서 쉬고 싶을때가 있잖아요? 친구들이 놀자고 해야할때 어떻게 거절하면 될까요?? 변명거리 좀 추천 해주세요 급합니다?! 제발 아무나 추전좀…,120931, 20,2025.04.06
483930875,질문벽이 뚤리는 꿈,안녕하세요 오늘 꿈을 꾸었는데 신기한 꿈이여서 질문드려요. 제가 어디를 다녀왔는데 제 방 벽이 뚤려있었거든요? 근데 거길 드려다 보니 티비자판기옷장쇼파화장실등이 있는 공간이 나왔어요. 그걸 엄마께서 아빠가 영화보고 궁금해서 뚤어주셨다고 꿈에서 말씀해주셨거든요. 근데 저희 아빠가 현실에서는 컴퓨터 코딩(?) 같은 걸 하셔서 그럴 분은 아닌데 아무튼 신기한 꿈이였어요. 또 제 방을 가족 중에서 누구 뺐으려는데 제가 지켰거든요? 이런거 조합해서 꿈 해몽해 주실분 찾아요,120931, 30,2025.04.06
483930589,질문꿈 해몽해주세요,제가 꿈을 꿨는데 버스 바로 뒷자석에서 어떤 아저씨가 자살할게요 하는거에요 그래서 뭔소리지..? 에이 설마.. 하다가 잠시 뒤에 또 아저씨가 자살할게요. 하면서 창문으로 뛰어내리려하는거에요 그러더니 버스 불 꺼지면서 버스 저랑 버스안에 있던 사람들이 다 일어나서 안되요!!하면서 말릴려 달려오는거에요 제가 제일 가까워서 제가 몸잡고 말리는 도중 꿈이 깻습니다,120931, 24,2025.04.06
483930141,질문꿈 해몽해주세요,제가 꿈을 꿨는데 버스 뒷자리에서 어떤 아저씨가 자살할게요 하는거에요 그래서 뭔소리지..? 에이 설마.. 하다가 또 뒤에 아저씨가 자살할게요. 하면 창문으로 뛰어내리려하는거에요 그러더니 버스 불 꺼지면서 버스 안에 있는 사람이랑 제가 안되요!!!! 하면서 말릴려다가 꿈을 깻는습니다,120931, 37,2025.04.06
483926135,질문꿈 해몽 도망치는 꿈,꿈이라서 좀 뒤죽박죽한거 양해부탁드려요 ㅜㅜ 꿈에서 동대문같이 옷들을 많이 파는 쇼핑몰? 건물같은게 있었는데 엄청 낡았어요. 분위기도 무섭구요 저희 가족이 거길 갔는데 다 여러장을 사야하는거예요 그래서 고민을 하다가 10층? 9층?에 있는 어떤 곳을 가게됐는데 거기는 노가다 현장 일? 할라는 사람 모집인데 저희가족이 자연스럽게 거길 들어가게됐어요. 일을 기다리는데 어떤 사람들이 그 안에 직원들을 조용하게 한명씩 죽여요 그걸 봄건 저희 가족인데 엄마랑 저랑 동생뿐이었어요 아빠는 그 상황에 없었구요 그걸 계속 지켜보다가 갑자기 싸한거예요 그래서 제가 엄마랑 동생을 데리고 도망쳐서 나왔는데 엘베를 타기엔 너무 무서우니까 비상계단으로 내려가다가 어떤 정장입은 남자무리를 보고 놀라서 확 깼어요 이거 무슨 꿈 일까요 ㅜㅜㅜ 너무 소름돋고 무섭고 꿈 해몽 좀 부탁드려요,120931, 43,2025.04.06
483913769,질문패션 오브 크라이스트 기독교인,안녕하세요 24살 여자 입니다. 제가 내일 예배 끝나고 나서 급하게 영화가 보고싶어서 패션 로브 크라이스?? 영화를 볼 예정인데... 혹시 이영화 기독교인들이 많이 봤나요!?ㅜㅜ 장로회인 저는 처음으로 혼자 보는거여서 궁금해서 물어 봅니다...ㅠㅠ 급합니다ㅠㅜ 알려주세요ㅜㅠ 재개봉 이여서 보는것도 사실입니다...,120931, 24,2025.04.05
483913670,질문화성시 대형폐기물 가격,가격이 얼마인지알수잇을까요?,120931, 18,2025.04.05
483912833,질문저메추 해주세요,저녁 메뉴 추천해주세요,120931, 720,2025.04.05
483901667,질문신발 꿈해몽 질문합니다,안녕하세요 꿈해몽 질문합니다 오늘 꿈에서 신발장을 정리? 보는데 잊고 있던 예쁜 구두 신발들을 찾아서 몇켤레는 조만간 신으려고 꺼내놨습니다. 그중 한 구두가 너무 예뻐서 기억에 남네요 ㅎㅎ 기분이 너무 좋았는데 구두에 관한 꿈은 처음이라 궁금해서 질문드립니다!,120931, 53,2025.04.05
483899085,질문친할아버지 꿈 해몽 해주세요 ㅠㅠ,꿈에서 친할아버지 집이었어요 친할아버지 집에는 다락방이 있거든요 근데 가족들은 자주 올라가지 않는데 거기에 친할머니랑 아버지 어머니 저 정도만 있었던 것 같아요 근데 그 다락방에서 친할아버지가 곧 돌아가실 것 같다고 무슨 터 같은걸? 알아보자고 하셨던 것 같아요 그 말을 듣고 나서 저는 계단으로 내려갔는데 친할아버지 집에 키우는 강아지가 있거든요 근데 그 계단이 높은데 강아지가 계속 제팔을 잡고 이층으로 올라오려고 하는 거예요 몇 번 시도하고 안돼서 강아지는 포기하고 가족들은 제 왜 저래?라고 하고 꿈이 끝났어요 근데 꿈에서 깨어나고 일어나니 뭔가 생생하고 무언가 일어날 것 같아서 자꾸 맘에 걸리네요 꿈 해몽 좀 부탁드려요 ㅜㅠ,120931, 31,2025.04.05
483895769,질문강남에서 동탄 수원 병점 토요일 막차,1550-1 1311 M4449 5100 M4108 카카오 상으로는 모두 다 11:50 막차라고 떠서요 제가 알기로는 1시 까지 운행하는 걸로 알고있었는데.. 강남이나 서울역에서 병점 동탄 수원 영통 오는 가장늦은 새벽 버스 알려주세요..!! 평일도 함께알려주시면 감사하겠습니다,120931, 49,2025.04.05
483893843,질문뱀이 서로 싸우는 꿈,제가 오늘 꿈을 꿨는데요 학교를 저랑 제 친구랑 둘이 걷다가 친구가 가는 길 바닥에 뭔가 있길래 제가 헐 그거 뱀 아니야?! 이랬더니 그 뱀이 저희를 쳐다보는거에요…!! 그러면서 몸을 일으키는데 파란색 뱀이였고 진짜 엄청 컸어요. 저희쪽으로 슬며시 다가오길래 겁먹어서 도망치려는데 갑자기 그 파란 뱀이 뒤돌아서 풀 숲? 쪽을 빤히 보더니 뭔가를 사냥하려는 듯 몸을 막 움직였습니다. 그러자 두껍고 커다란 하얀 뱀이 나왔는데 그 파란 뱀이 하얀 뱀의 목을 그대로 물고 싸우기 시작했어요. 그리고 하얀 뱀의 피가 진짜 분수처럼 쏟아지기 시작했는데요 저희가 너무 놀라서 막 도망치는데도 파란 뱀이 하얀 뱀을 물고 저희 쪽으로 계속 오면서 하얀 뱀의 피를 막… 일부러 보여주려고 하는 느낌…? 이였습니다. 원래 꿈을 잘 꾸는 편이긴 하지만 이 꿈은 뭔가 너무 생생해서 여쭈어봅니다…,120931, 46,2025.04.05
483893505,질문꿈 해몽 부탁드려요,어제 친구랑 가족에 대한 얘기하고 자서 그런지 꿈을 많이 꿨는데 기억나는거는 엄마가 자전거를 높은 샌들을 신고 위태롭게 타서 넘어질뻔한걸 제가 잡아서 엄마는 넘어지지않고 자전거만 넘어졌고 또 다른 꿈은 엄마랑 같이 차타고 가는데 자동차 바퀴가 갑자기 다 빠져서 급하게 브레이크 밟고 위험하게 옆에 길가로 빠지는 꿈을 꿨어요 바퀴 꿈은 안 좋은 꿈이라고 들었는데 두번이나 비슷한 꿈을 꿨더니 찝찝하네요…,120931, 30,2025.04.05
483867592,질문꿈 해몽해주세용,제 친구가 오늘 꾼 꿈인데 제가 나왔대요 저랑 제 친구가 앉아있다가 앞에서 갑자기 누가 총을 쏴서 제 친구가 제 팔을 잡아챘는데 제 오른팔 손목에 총을 맞아서 제가 병원가고 난리났다는 꿈이라는거에여 이거 꿈 해몽해주세요!!,120931, 83,2025.04.04
483863956,질문동물 쪽 진로 도와주세요..(대학과 국립생태원),안녕하세요 고등학교2학년 학생입니다. 동물을 정말 좋아하고 어릴적 부터 변함없이 동물에 관한 꿈을 꾸어왔습니다. 그래서 동물들과 함께 할 수 있는 직업이 무엇일까 생각해 봤는데 우연히 접한 유투브 영상 중 국립생태원의 cites 동물부 라는 것을 발견하였습니다. 이곳 일이 너무 매력적이라고 느껴지고 저 또한 미래에 저곳에서 동물들과 함께 하고싶어 진로를 저 직업으로 정하고 싶은데 시티즈 동물부 의 정확한 직업명과 저곳에 입사하려면 대학의 어떤 학과를 들어가야하는지 궁금합니다.. 정보를 가지고 계신분 도와주시면 정말 감사하겠습니다 ㅠㅠㅠ,120931, 119,2025.04.04
483861539,질문고양이 꿈 대통령 꿈 해몽,오늘 꿈을 꿨는 데 너무 이상해서 7시에 기상했네요 해몽 부탁드려요  엄청 단단한 은색 케이스 ( 소리나는 쿠키 케이스) 에 뚜껑을 열어보니 제가 카우던 고양이가 딱 맞는 사이즈로 동그랗게 말려서 누워 있었어요 너가 왜 여기 들어가있어 ? 누가 넣었어? 하면서 은색 케이스 밖으로 꺼냈는데 키우던 고양이가 힘도 없이 쿠키 케이스 들어간 모습처럼 굳어서 죽어있더군요 제가 키우던 고양이 인데 너무 당황한 나머지 눈물도 안나오고 흔들어서 깨우기 시작했어요. 그러더니 키우던 고양이의 숨이 돌아오더니 삐쩍 마른 모습이 평소처럼 토실토실해지고 바스러지던 털이 윤기나는 모습으로 흔드는 순간 모습이 완전 변하고는 그냥 조곤조곤 자고 있는 고양이로 변했더군요 무슨 꿈일까요 ??,120931, 75,2025.04.04
483852042,질문농어촌 전형에 대해 설명해주세요,1.농어촌 전형이 뭔가요(자세하게 해주세요!! ㅠㅠ) 2.농어촌 지역에 해당하는 모든 고등학생이 쓸수 있는건가요? (2-2. 일부 학생들만 쓰는거면 어떻게 뽑는건가요),120931, 69,2025.04.03
483847543,질문일론 머스크의 화성 이주 계획 진짜 가능성 있나요?,SpaceX의 화성 이주 계획이 계속 언급되고 있는데 실제로 우리가 생전에 화성에 사람이 정착하는 걸 볼 수 있을까요? 아니면 과장된 마케팅일 뿐일까요?,120931, 93,2025.04.03
483834108,질문화성쪽? 바다가 걸어서 들어갈 수 있는 작음 섬 있었어,오년전 기억을 더듬어 그린 거구요 궁평항이니 어디니 찾아봐도 도저히 모르겠습니다 일단 로터리가 앞에 있었어요 항인지 뭔지 는 잘 모르겠지만 저 계단이 옆으로 엄청 길게 있었구요 가족단위 사람들이 저 섬으로 걸어가고 나오고 하더라구요 사람은 많이 있지 않았어요 저 슈퍼에서 목이 말라서 슬러쉬를 사먹은 기억이 있습니다 앞에는 건어물트럭이 한대 있었구요 그때도 여기가 어디야? 하고 네이버에 쳐보면 가족단위 놀러가기 좋은곳 이렇게 떴어요 도로상황은 깨끗했습니다 친구랑 제가 일하는 곳이 정왕동 쪽이라 거기서 차를타고 네비를 안찍고 그냥 바다가 쪽으로 갔었어서 기억이 안나요 막 방치되 있는듯한 느낌은 받지 못했었고 길이 새로 깔려서 깨끗했었던거 같아요 그리고 건물은 많지 않았어요 이건 정확하지 않지만 나올때 조금만 나와도 시내라는 느낌을 받았었습니다 혹시 알려주실수 있나요 정말 찾고싶습니다  양옆인지 한쪽으로 엄청 큰 계단이 쭈우우우우우욱 있었어요 그때 사진을 찍지 않은게 후회스럽습니다,120931, 21,2025.04.03
483825767,질문아빠  엄마 꿈 해몽,흔한 해몽 말고 전문적 해몽 부탁드려요 글 길어도 꼭 다 읽어주시면 감사합니다 꿈에서 동생이 죽어서 귀신으로 변한건지 미래를 얘기해주는 꿈에선 예언자 같았어요 꿈에서 동생이 화난목소리로 동생목소리이면서도 약간 귀신 목소리 섞인 목소리로 아빠먼저 데려가야 겠다고했어요 이사실을 꿈에서 아빠한테 말해주고 엄마 저 아빠 셋이서 손잡고 울었어요 아빠도 웃으면서 한편으론 울먹이며 괜찮다고 하셨어요 그리고선 꿈에서 제가 말한건지 누가말한건지 엄마는 67년 밖에 못살잖아~ 하면서 얘기했어요 꿈에서 저희 가족분위기가 안좋았고 싸움이 계속일어났고 현실에서 저는 남자친구가 있는데 꿈에서 남친이 엄청 저를 때리다가 갑자기 그게 아빠한걸로 바뀌면서 동생이 화나서 아빠 먼저 데려간대요 그러다가 화해하고 화장실로 제가 들어가서 거울을 보는데 눈 한쪽이 쪼그라 들면서 이상한 지옥 벙커 같은 소리가 심하게 울리면서 앞도 안보이게 되고 정신도 나가고 쓰러질거 같을때 밖에 있는 가족들한테 나 앞이 안보여 라고 했어요 그런데 아무도 대답안해서 다시한번 엄마를 부르면서 엄마 나 앞이 안보여 해서 엄마만 놀라서 어 ? 하면서 저한테 와서 서서 가까우면서 멀리서 저를 보고있었고 저는 안간힘을 다해서 정신 차릴려 하다가 꿈에서 깼어요 일어나자마자 너무 무섭고 현실같아요 아빠 데려간다는 말과 제 상태와 엄마 6~7년 밖에 못산다고 말한 저인지 다른 누구인지 이게 무슨 뜻일까요,120931, 59,2025.04.03
483825679,질문일반고 출석률,안녕하세요 고등학교 진학을 준비하고 있는 중3 여학생입니다.. 고등학교 진학을 준비하면서 궁금한게 있어서 질문 올립니다. 특성화고는 출석률이 중요하다고 알고있는데.. 일반고도 그렇나요..? 그리고 저희 학교 졸업하시구 고등학교 가신 선배님들이 어차피 고등학교 뺑뺑이라고 하시고 이미 고등학교 보내신 부모님들도 뺑뺑이라고 하시는데…,120931, 29,2025.04.03
483819055,질문동탄1에서 동탄2로 이사가면 전학갈 수 잇나요,고등학교에서요,120931, 25,2025.04.02
483801016,질문꿈 해몽 부탁드립니다,안녕하세요 꿈 해몽 부탁드립니다 어느 날 꿈을 꿨는데 어머니를 문앞에서 배웅을 했는데 무언가를 하다가 또 어머니가 집에 있는 꿈을 꿨어요 그래서 어? 엄마 나가지 않았어? 라고 하니까 자연스럽게 대화하고 말았어요 무슨 꿈인지 해몽 부탁드려요,120931, 118,2025.04.02
483794950,질문동탄역6(퇴근) 버스 질문,동탄역6(퇴근) 버스를 타려고 하는데 제가 처음 타서 버스비가 얼마정도 일까요? 그리고 이 버스 모든 사람이 다 탈 수 있는죠? 잘 몰라서ㅠㅠ 알려주세요,120931, 34,2025.04.02
483793203,질문자전거 훔쳤다 걸렸어요 어떻게 해야 하나요?,안녕하세요 고등학생 입니다 등교하다가 걸어가기엔 늦을거 같아서 근처에 자물쇠가 달려있지 않은 자전거 하나를 훔쳐서 타고 학교 앞에다 새워 뒀었는데 어느날 보니까 자전거는 없어져 있고 일주일 뒤 하굣길에 학교 선생님 한테서 전화가 와서는 자전거 훔쳤냐고 전화왔었는데 경찰서 가면 크게 처벌 받을까요?,120931, 32,2025.04.02
483785912,질문공공임대 동탄,동탄2 A-89 주택에 관심있습니다. 여기 신청하려면 무주택기간이 어느정도이상이어야 할까요? 공고문 여러번 읽어봤는데 못찾겠어요ㅠ 지금 자취방은 있지만 전입신고를 따로 안해서 등본상 부모님과 함께사는걸로 나와요. 일단 동탄 A-89 신청하고 나중에 전입신고 해도 괜찮을까요?,120931, 52,2025.04.01
483783193,질문동탄목동중 졸사,동탼목동준 졸업사진 언제쯤 찍어요?? 중간 끝나고 찍어요??,120931, 15,2025.04.01
483781102,질문전남대학교사범대학부설고등학교에 대해 궁금해요!,전사고 시험 쉽나요? 내신 올리기 쉽나요? 여기가면 대학교 못간다던데 아니죠??? (전 조대 경영학과건축학과 이 둘중에 가고싶습니다.) 꼴통 학교라고 하던데 진짠가요? 그냥 이 학교에 대한건 다 알려주세요!! 그리고 현재 중3이고 제가 광주 전사고랑 국제고 이 둘중에 가고싶은데 국제고가 반강제 야자랑 내신 시험이 어렵다고 해서 전사고에 가고싶은 마음이 좀 있는데 이 둘중에 어디가 더 나은가요?,120931, 141,2025.04.01
483777947,질문남자친구 부모님 선물 !,안녕하세요 남자친구가 지금 훈련소에 있는데 다음주에 수료한다고 해요 남자친구 훈련소가 강원도인데 남자친구 부모님이 수료식 날 저희 집 앞으로 오셔서 저를 태우고 가주신다고 해요.. 저 가는 것 때문에 다인승 벤도 빌릴거라고 하시구요... 남자친구 부모님이랑 조부모님 삼촌도 오신대요.. 같이 차에 타고 3시간 정도 가야할 것 같은데 빈손으로 타면 안될 것 같아서요. 근데 제가 대학생이라 엄청 고가의 선물은 부담스러운데 그날 먹거나 아니면 신경 쓴 느낌의 선물 추천해주세요.... 쿠키 세트 같은것도 생각해봤는데 남자친구 부모님이 연세가 조금 있으셔서 안드실 것 같아요 50.60대 어른들이 좋아하실만한  선물 추천 부탁드려요ㅜㅜ,120931, 87,2025.04.01
483773415,질문찻잔 구멍,안녕하세요~! 집에서 티타임을 즐기려 하는데 찻잔 바닥에 구멍이 있더라구요 이 구멍을 용도를 알 수 있을까요?,120931, 20,2025.04.01
483761349,질문마을버스 경력,안녕하세요 마을버스르24년 4월 8일 입사 하고 25년 4월말에 퇴사를 하고 시내버스로 넘어갈라고하는데 1년 경력이 인정되는건가요? 하루라도 부족하면 경력인정이 안된다고해서,120931, 50,2025.04.01
483758709,질문강아지가 저랑만 있으면 흥분해용,안녕하세요 키우는 강아지는 1년된 말티푸구요 같이 지낸지는 반년정도 됐어용 원래 키우던 지인께서 아이가 생겨 저희한테 분양해주셨습니다 집에서 저만 장난감이랑 터그 놀이로 놀아주고 있는데 최근에 유튜브를 보니 터그 놀이가 흥분 지수를 높이거나 분리불 안 장애를 만들 수 있다고 하네용 ㅠ 그래서 그런지 뭔가 제가 근처에만 가도 애가 가만히 있지 않고 흥분하는 거 같아요 ㅇㅅㅇ.. 지금은 터그 놀이 안 한지 일주일정도 돼가는데 아직도 쇼파에 앉으면 옆에서 방방 뛰거나 제 앞에서 땅파는 시늉? 그런 걸 해요 그리고 쓰다듬고 싶은데 손만 갖다대면 제가 놀아주는 줄 알고 다시 또 뛰구요 ㅠㅠ 어떻게 해야 할까오.... 그리고 이건 산책 고민인데 일단 산책 경로까지 안고 가면 도착할 때까지 제 품속에서 떨고 산책 시키려고 내려주면 다른 강아지들처럼 냄새 같은 거 킁킁 안하고 그냥 앞만 보고 걷거나 한동안은 그냥 가만히 있습니다 (그리고 구석진 곳이나 차 주차한 곳 뒷편으로 자주 가서 힘들구용..) 다른 강아지들 보면 풀잎 냄새나 꽃냄새 같은 거 맡으면서 가던데 저희 강아지는 안 그래요ㅠㅠ 산책해도 5분도 안돼서 금새 집쪽으로 가자고 하구요 일단 한번 나오면 억지로라도  30분은 채우는데.. 이건 산책을 별로 안 좋아하는 건가요? 영상 같은 거 보면 목줄만 봐도 방방 뛰던데 산책 가자고 목줄 보여주면 먼가 애가 기분이 가라앉는 느낌이 들어요 목줄이 문제일까요..? 목줄은 목에다 거는 거 말고 하네스 목줄 착용하고 있습니다,120931, 35,2025.04.01
483758549,질문이게 맞는지 봐주세요.,안녕하세요 이게 맞는지 궁금해서 질문합니다 저희 엄마에 관한 이야기입니다 일단 저는 특성화고 올해 고3된 학생입니다 인제부터 제가 궁금한거에 대해서 질문하겠습니다 일단 저는 집에서 거주중이고 저는 한달 용돈10만원에 할머니 할아버지가 준 돈 받아서 이렇게 생활합니다 여기거 궁금한건 용돈 받는거 제외 하고 한달 용돈 10만원이 맞습니까? 이게 이해가 안됩니다 그리고 두번짼 취미생활도 못하게 하는건 아닌데 너무 못하게 합니다 친구랑 목포까지 1박2일로 자전거 탈려고 해도 위험해서 안된다 하고 그럼 친구집에서 자고온다 해도 안된다 하고(첨엔 되게함 갈수록 안된다 하는거임) 그리고 두번째꺼 땜에 애기 하려고 했는데도 잘거니깐 가라하고 애기할 기회를 안줍니다. 그리고 세번짼 이게 좀 심한데 다크고1억을 달라합니다 그것도 키운값으로 1억을 달라합니다(동생들도 달라함) 첨엔 농담 인줄 알았는데 그걸로 애기를 한번 했었는데 모르겠다 하고 끝났습니다 그 다음날엔 병원에 갈려고 했는데 커서 1억도 안주는 애한테 주기도 싫다 합니다 결국엔 다음날에 줘서 가긴 했습니다 그리곤 네번짼 제가 동생이 있는데 동생이랑 전화할땐 다정하더니 제가 전화할땐 왜전화했어?가 나옵니다(그것도 귀찮은 목소리로요)그리고 다섯번짼 제가 먹고싶은거나 갖고싶은 물건이나 필요한건 제돈으로 사라합니다. 이게맞습니까? 이게 맞는지 댓글좀 달아주세요.,120931, 29,2025.04.01
483756941,질문중학교때 성적,2학년 1학기때 E 3개 받고 2학기때 5개 받았는데 일반고 갈수있을까요? 출결 완벽해요,120931, 47,2025.04.01
483738505,질문안녕하세요?,핸드폰을바꾸게되었는데요.요금제는kt인데요bc바로카드만들어야한다고해서만들었는데요12000원연회비인가빠져나갔는데요한달에한번씩12000원씩내야하는건가요?,120931, 14,2025.03.31
483678968,질문~~봉사활동 다니고 싶어요?~~,안녕하세요 요양병원에 계시는 할머니 목욕을 시켜드리고 싶다는 생각을 하게 된 이유는 지금 살아계시는 95세 저희 외할머니 살아계실때 효도를 해드리고 싶은데 지금 경기도 용인에서 큰이모랑 같이 살고 계시는데 친정엄마한테 따뜻한 말한마디 하지도 않으셔서 제가 볼일이 있어서 밖에 나갈때마다 충혼탑 쪽으로 가는 버스를 타고 외할아버지 큰이모 천벌 내려주세요 아니면 하늘을 보고 외할머니께 악하게 하신 큰이모 작은이모 큰외삼촌 큰외숙모 무엇보다 작은외삼촌 작은외숙모는 잘하시더군요 저희엄마는 가끔 연락을 하시면 우셔서 나에게 받는 효도 그리고 용돈 받으시고 오래오래 건강하셨으면 좋겠다고 말씀드리고 싶네요 봉사활동 다니면 나에게 좋은일이 생길수 있잖아요,120931, 28,2025.03.31
483668030,질문특성화고에서 일반고 편입,집에서 엄청 먼 서울 특성화고를 다니고 있는데 집 근처 서울 일반고 가고 싶어요 근데 제가 출결이 안 좋기도 하고 갈 수 있는 기간이 다 지났다는데 갈 수 있는 방법이 있을까요 주소이전이나 이런 방법 다 할 수 있어서 방법만 있다면 알려주세요,120931, 24,2025.03.31
483727426,질문봉담 먹자골목 앞에 친구가 사는데요,예전에 봉담 갔을때는 먹을게 많이 없었는데 봉담 먹자골목 근처에 먹을 만한 곳이 있을까요? 너무 비싸지도 않고 그냥 간단히 식사만할꺼라서요 봉담 먹자골목아 아니더라도 그냥 인근에 있는 집이라도 알려주셨으면 좋겠어요,120931, 16,2025.03.31
483725800,질문배부르게 먹을 저녁 추천해 주세요!,든든한 고칼로리 저녁 메뉴 고민 중입니다.,120931, 17,2025.03.31
483725512,질문고칼로리 외식 메뉴 추천 가능할까요?,배부르게 먹을 수 있는 외식 메뉴 추천해 주세요.,120931, 18,2025.03.31
483665391,질문조대 정시수시 등급컷 몇정도 인가요?,제가 현재 중3 학생인데요 조대 경영학과랑 건축학과를 가고싶은데 그럴려면 고딩때 수시랑 정시 몇등급해야 하나요? 솔직히 저는 수능 보기 싫어서 수시로 가고싶거든요ㅠㅠ 그리고 5등급제면 수시로 가기가 힘들어지나요?,120931, 116,2025.03.31
483723970,질문안녕하세요 꿈해몽부탁드려요...,안녕하세요 꿈해몽부탁드려요 꿈 내용은 이렇습니다 작년 이맘때쯤 저희 할머니께서 돌아가셨습니다. 글 올리는 지금이 1년 쯤 되는 날입니다 꿈속에서 아버지가 돌아가신 할머니의 집에 가자고 해서 같이 가게 되었습니다.(옛날엔 거리가 있어 왕래를 잘 못했습니다) 도착을 했을때보니 돌아가신 할머니가 당장 어제까지 쓴듯한 느낌이 었습니다. 집 분위기가 화사했습니다. 꿈속에서도 아버지와 저는 분명 할머니께서 돌아가셨다는걸 인지하고 있었지만 할머니께서 돌아가셨던 자리에는 약간의 핏자국이 있었지만 그래도 그마저도 전혀 거북하지 않았고 오히려 그자리에 눕워서 자고싶었고 그곳에서 지네고 싶다라는 느낌이 더 들었습니다 이내용을 토대로 꿈해몽 해주싶셔,120931, 24,2025.03.31
